rank	model_name	score	cluster_id
63	rigidbody_173.pdb	89.46	-
64	rigidbody_80.pdb	89.63	-
65	rigidbody_190.pdb	89.66	-
66	rigidbody_87.pdb	89.94	-
67	rigidbody_111.pdb	90.07	1
68	rigidbody_78.pdb	90.14	-
69	rigidbody_7.pdb	90.98	1
70	rigidbody_89.pdb	91.34	-
71	rigidbody_5.pdb	91.37	-
72	rigidbody_12.pdb	91.57	-
73	rigidbody_176.pdb	91.99	-
74	rigidbody_141.pdb	92.18	-
75	rigidbody_167.pdb	92.70	2
76	rigidbody_151.pdb	92.96	-
77	rigidbody_112.pdb	93.16	-
78	rigidbody_169.pdb	93.50	-
79	rigidbody_11.pdb	93.74	-
80	rigidbody_164.pdb	93.88	-
81	rigidbody_54.pdb	94.22	1
82	rigidbody_25.pdb	94.23	1
83	rigidbody_86.pdb	94.39	1
84	rigidbody_65.pdb	95.39	-
85	rigidbody_82.pdb	95.39	-
86	rigidbody_75.pdb	95.41	3
87	rigidbody_118.pdb	95.65	-
88	rigidbody_109.pdb	95.85	-
89	rigidbody_139.pdb	95.87	-
90	rigidbody_195.pdb	95.88	-
91	rigidbody_156.pdb	95.88	-
92	rigidbody_16.pdb	95.97	3
93	rigidbody_133.pdb	96.40	-
94	rigidbody_88.pdb	96.64	-
95	rigidbody_43.pdb	97.39	1
96	rigidbody_98.pdb	97.40	-
97	rigidbody_178.pdb	97.58	1
98	rigidbody_154.pdb	97.88	3
99	rigidbody_165.pdb	97.91	-
100	rigidbody_193.pdb	97.94	-
101	rigidbody_191.pdb	98.78	2
102	rigidbody_90.pdb	98.87	1
103	rigidbody_68.pdb	98.94	-
104	rigidbody_161.pdb	98.98	-
105	rigidbody_18.pdb	99.05	-
106	rigidbody_53.pdb	99.27	1
107	rigidbody_100.pdb	99.41	-
108	rigidbody_123.pdb	99.61	3
109	rigidbody_121.pdb	99.72	-
110	rigidbody_192.pdb	100.35	-
111	rigidbody_8.pdb	101.00	-
112	rigidbody_92.pdb	101.07	-
113	rigidbody_72.pdb	102.30	-
114	rigidbody_158.pdb	102.31	-
115	rigidbody_29.pdb	102.79	-
116	rigidbody_76.pdb	102.82	-
117	rigidbody_116.pdb	103.26	1
118	rigidbody_150.pdb	103.58	-
119	rigidbody_21.pdb	103.65	-
120	rigidbody_14.pdb	103.99	-
121	rigidbody_60.pdb	104.39	1
122	rigidbody_10.pdb	104.39	-
123	rigidbody_163.pdb	104.49	1
124	rigidbody_171.pdb	104.68	3
125	rigidbody_200.pdb	104.70	-
126	rigidbody_131.pdb	104.90	-
127	rigidbody_93.pdb	105.14	-
128	rigidbody_34.pdb	105.15	-
129	rigidbody_69.pdb	105.15	-
130	rigidbody_142.pdb	105.40	-
131	rigidbody_95.pdb	105.53	-
132	rigidbody_145.pdb	105.72	-
133	rigidbody_122.pdb	105.94	-
134	rigidbody_26.pdb	106.15	-
135	rigidbody_153.pdb	106.39	1
136	rigidbody_174.pdb	106.72	-
137	rigidbody_24.pdb	107.03	-
138	rigidbody_104.pdb	107.62	-
139	rigidbody_126.pdb	107.69	-
140	rigidbody_45.pdb	107.98	-
141	rigidbody_194.pdb	108.12	1
142	rigidbody_23.pdb	108.15	1
143	rigidbody_70.pdb	108.89	-
144	rigidbody_31.pdb	108.97	1
145	rigidbody_140.pdb	109.25	2
146	rigidbody_103.pdb	109.86	-
147	rigidbody_184.pdb	109.95	-
148	rigidbody_138.pdb	110.04	3
149	rigidbody_182.pdb	110.06	-
150	rigidbody_67.pdb	110.16	-
151	rigidbody_50.pdb	110.68	-
152	rigidbody_172.pdb	110.75	-
153	rigidbody_41.pdb	111.26	3
154	rigidbody_114.pdb	111.57	-
155	rigidbody_162.pdb	111.60	-
156	rigidbody_94.pdb	111.73	-
157	rigidbody_28.pdb	112.85	-
158	rigidbody_48.pdb	114.83	1
159	rigidbody_110.pdb	114.92	-
160	rigidbody_147.pdb	115.10	-
161	rigidbody_4.pdb	115.51	-
162	rigidbody_6.pdb	116.20	-
163	rigidbody_180.pdb	117.64	2
164	rigidbody_105.pdb	117.77	-
165	rigidbody_179.pdb	118.12	-
166	rigidbody_186.pdb	118.35	-
167	rigidbody_189.pdb	118.40	-
168	rigidbody_143.pdb	118.91	-
169	rigidbody_44.pdb	119.28	-
170	rigidbody_117.pdb	119.34	-
171	rigidbody_175.pdb	120.22	-
172	rigidbody_183.pdb	120.29	-
173	rigidbody_15.pdb	121.41	1
174	rigidbody_58.pdb	121.53	3
175	rigidbody_20.pdb	122.43	3
176	rigidbody_27.pdb	122.97	3
177	rigidbody_36.pdb	123.19	1
178	rigidbody_108.pdb	123.34	-
179	rigidbody_73.pdb	123.67	-
180	rigidbody_135.pdb	124.09	1
181	rigidbody_85.pdb	125.25	-
182	rigidbody_181.pdb	125.26	-
183	rigidbody_130.pdb	125.40	1
184	rigidbody_199.pdb	125.40	-
185	rigidbody_115.pdb	125.69	-
186	rigidbody_52.pdb	127.42	1
187	rigidbody_38.pdb	129.65	-
188	rigidbody_168.pdb	130.20	3
189	rigidbody_32.pdb	133.14	-
190	rigidbody_155.pdb	133.32	1
191	rigidbody_188.pdb	133.36	1
192	rigidbody_39.pdb	133.94	-
193	rigidbody_74.pdb	134.96	3
194	rigidbody_128.pdb	135.91	-
195	rigidbody_132.pdb	136.71	-
196	rigidbody_55.pdb	139.25	-
197	rigidbody_149.pdb	141.09	-
198	rigidbody_187.pdb	141.65	-
199	rigidbody_81.pdb	143.30	-
200	rigidbody_146.pdb	143.31	2

