rank	model_name	score	cluster_id
103	rigidbody_30.pdb	100.07	-
104	rigidbody_132.pdb	100.64	-
105	rigidbody_1.pdb	100.83	-
106	rigidbody_162.pdb	101.02	-
107	rigidbody_86.pdb	101.18	-
108	rigidbody_22.pdb	101.36	-
109	rigidbody_82.pdb	101.52	-
110	rigidbody_64.pdb	101.56	-
111	rigidbody_100.pdb	102.59	-
112	rigidbody_181.pdb	102.92	-
113	rigidbody_172.pdb	103.22	-
114	rigidbody_99.pdb	103.33	-
115	rigidbody_143.pdb	103.65	-
116	rigidbody_122.pdb	104.83	-
117	rigidbody_56.pdb	105.50	-
118	rigidbody_110.pdb	105.63	-
119	rigidbody_161.pdb	105.72	-
120	rigidbody_97.pdb	105.79	-
121	rigidbody_139.pdb	106.35	-
122	rigidbody_168.pdb	107.43	-
123	rigidbody_188.pdb	108.12	-
124	rigidbody_121.pdb	108.42	-
125	rigidbody_24.pdb	108.58	-
126	rigidbody_28.pdb	109.01	-
127	rigidbody_115.pdb	109.43	-
128	rigidbody_81.pdb	109.52	-
129	rigidbody_6.pdb	109.78	-
130	rigidbody_32.pdb	110.40	-
131	rigidbody_124.pdb	110.84	-
132	rigidbody_59.pdb	111.76	-
133	rigidbody_61.pdb	111.87	-
134	rigidbody_80.pdb	114.07	-
135	rigidbody_45.pdb	114.41	-
136	rigidbody_193.pdb	114.76	-
137	rigidbody_133.pdb	114.85	-
138	rigidbody_17.pdb	115.07	-
139	rigidbody_197.pdb	115.98	-
140	rigidbody_112.pdb	116.15	-
141	rigidbody_159.pdb	117.03	-
142	rigidbody_73.pdb	117.84	-
143	rigidbody_156.pdb	117.92	-
144	rigidbody_58.pdb	118.54	-
145	rigidbody_55.pdb	118.57	-
146	rigidbody_83.pdb	118.79	-
147	rigidbody_187.pdb	118.85	-
148	rigidbody_103.pdb	118.97	-
149	rigidbody_90.pdb	119.11	-
150	rigidbody_131.pdb	120.03	-
151	rigidbody_105.pdb	120.13	-
152	rigidbody_41.pdb	121.38	-
153	rigidbody_44.pdb	121.42	-
154	rigidbody_69.pdb	121.93	-
155	rigidbody_200.pdb	122.46	-
156	rigidbody_173.pdb	122.76	-
157	rigidbody_89.pdb	122.96	-
158	rigidbody_109.pdb	123.06	-
159	rigidbody_185.pdb	123.46	-
160	rigidbody_117.pdb	123.99	-
161	rigidbody_145.pdb	124.24	-
162	rigidbody_21.pdb	124.67	-
163	rigidbody_149.pdb	124.91	-
164	rigidbody_186.pdb	125.42	-
165	rigidbody_20.pdb	125.76	-
166	rigidbody_27.pdb	125.85	-
167	rigidbody_29.pdb	126.46	-
168	rigidbody_178.pdb	126.89	-
169	rigidbody_42.pdb	127.69	-
170	rigidbody_195.pdb	127.77	-
171	rigidbody_36.pdb	128.60	-
172	rigidbody_78.pdb	129.66	-
173	rigidbody_5.pdb	130.10	-
174	rigidbody_11.pdb	130.47	-
175	rigidbody_151.pdb	130.82	-
176	rigidbody_72.pdb	131.21	-
177	rigidbody_146.pdb	131.33	2
178	rigidbody_14.pdb	131.59	-
179	rigidbody_67.pdb	132.15	-
180	rigidbody_77.pdb	133.01	-
181	rigidbody_130.pdb	133.84	-
182	rigidbody_152.pdb	133.88	-
183	rigidbody_190.pdb	134.43	-
184	rigidbody_98.pdb	134.97	-
185	rigidbody_39.pdb	135.32	-
186	rigidbody_199.pdb	135.43	-
187	rigidbody_116.pdb	135.70	-
188	rigidbody_118.pdb	136.68	-
189	rigidbody_158.pdb	137.25	-
190	rigidbody_155.pdb	137.70	-
191	rigidbody_189.pdb	138.59	-
192	rigidbody_192.pdb	139.87	-
193	rigidbody_176.pdb	140.11	-
194	rigidbody_174.pdb	140.21	-
195	rigidbody_92.pdb	140.42	-
196	rigidbody_52.pdb	140.62	-
197	rigidbody_15.pdb	140.73	-
198	rigidbody_163.pdb	143.12	-
199	rigidbody_108.pdb	143.28	-
200	rigidbody_93.pdb	150.79	-

