rank	model_name	score	cluster_id
124	rigidbody_147.pdb	99.79	-
125	rigidbody_135.pdb	99.88	3
126	rigidbody_28.pdb	100.17	-
127	rigidbody_93.pdb	100.51	4
128	rigidbody_171.pdb	101.38	-
129	rigidbody_117.pdb	101.45	1
130	rigidbody_18.pdb	101.69	3
131	rigidbody_49.pdb	101.86	4
132	rigidbody_69.pdb	102.13	-
133	rigidbody_59.pdb	102.14	2
134	rigidbody_116.pdb	102.38	2
135	rigidbody_99.pdb	102.86	-
136	rigidbody_193.pdb	103.39	-
137	rigidbody_178.pdb	103.51	-
138	rigidbody_156.pdb	104.16	-
139	rigidbody_30.pdb	104.29	-
140	rigidbody_181.pdb	104.54	1
141	rigidbody_158.pdb	104.58	-
142	rigidbody_113.pdb	104.66	4
143	rigidbody_83.pdb	104.68	3
144	rigidbody_136.pdb	105.40	-
145	rigidbody_21.pdb	105.47	-
146	rigidbody_168.pdb	105.91	-
147	rigidbody_54.pdb	106.27	-
148	rigidbody_58.pdb	106.32	3
149	rigidbody_102.pdb	107.71	-
150	rigidbody_45.pdb	108.27	2
151	rigidbody_87.pdb	108.80	4
152	rigidbody_89.pdb	108.98	4
153	rigidbody_114.pdb	109.30	-
154	rigidbody_52.pdb	109.43	-
155	rigidbody_141.pdb	109.50	-
156	rigidbody_101.pdb	110.40	-
157	rigidbody_165.pdb	111.05	3
158	rigidbody_17.pdb	111.30	-
159	rigidbody_78.pdb	111.74	-
160	rigidbody_41.pdb	112.09	-
161	rigidbody_32.pdb	112.15	-
162	rigidbody_40.pdb	112.71	-
163	rigidbody_123.pdb	112.87	-
164	rigidbody_15.pdb	113.30	3
165	rigidbody_139.pdb	114.90	3
166	rigidbody_82.pdb	115.28	-
167	rigidbody_184.pdb	115.31	-
168	rigidbody_160.pdb	115.72	-
169	rigidbody_161.pdb	116.00	-
170	rigidbody_5.pdb	116.99	-
171	rigidbody_162.pdb	117.89	-
172	rigidbody_189.pdb	118.18	-
173	rigidbody_34.pdb	118.30	4
174	rigidbody_98.pdb	118.32	-
175	rigidbody_187.pdb	118.47	-
176	rigidbody_145.pdb	118.81	-
177	rigidbody_195.pdb	118.95	-
178	rigidbody_149.pdb	119.44	-
179	rigidbody_38.pdb	119.60	-
180	rigidbody_188.pdb	121.21	-
181	rigidbody_152.pdb	121.45	-
182	rigidbody_183.pdb	121.53	-
183	rigidbody_39.pdb	121.99	-
184	rigidbody_174.pdb	123.80	-
185	rigidbody_192.pdb	124.61	-
186	rigidbody_173.pdb	124.98	-
187	rigidbody_74.pdb	125.90	3
188	rigidbody_130.pdb	127.29	4
189	rigidbody_128.pdb	127.60	-
190	rigidbody_11.pdb	127.89	-
191	rigidbody_140.pdb	130.08	4
192	rigidbody_92.pdb	132.31	-
193	rigidbody_191.pdb	133.98	-
194	rigidbody_180.pdb	137.66	4
195	rigidbody_118.pdb	137.97	-
196	rigidbody_176.pdb	139.35	-
197	rigidbody_108.pdb	143.05	-
198	rigidbody_146.pdb	143.62	-
199	rigidbody_155.pdb	147.24	-
200	rigidbody_55.pdb	149.77	-

