rank	model_name	score	cluster_id
173	rigidbody_109.pdb	124.58	-
174	rigidbody_110.pdb	124.71	-
175	rigidbody_161.pdb	127.68	-
176	rigidbody_135.pdb	128.31	1
177	rigidbody_116.pdb	129.65	-
178	rigidbody_42.pdb	130.57	-
179	rigidbody_86.pdb	130.58	-
180	rigidbody_156.pdb	131.11	1
181	rigidbody_7.pdb	131.24	-
182	rigidbody_163.pdb	132.63	1
183	rigidbody_14.pdb	132.83	-
184	rigidbody_140.pdb	134.15	-
185	rigidbody_189.pdb	134.31	-
186	rigidbody_121.pdb	134.85	-
187	rigidbody_145.pdb	135.01	-
188	rigidbody_82.pdb	136.75	-
189	rigidbody_73.pdb	136.86	-
190	rigidbody_21.pdb	136.87	-
191	rigidbody_113.pdb	137.15	-
192	rigidbody_41.pdb	137.46	-
193	rigidbody_55.pdb	138.19	1
194	rigidbody_114.pdb	141.69	-
195	rigidbody_63.pdb	142.05	1
196	rigidbody_131.pdb	145.27	-
197	rigidbody_39.pdb	145.59	-
198	rigidbody_74.pdb	149.66	-
199	rigidbody_118.pdb	151.92	1
200	rigidbody_44.pdb	162.44	-

