rank	model_name	score	cluster_id
75	rigidbody_53.pdb	97.69	-
76	rigidbody_63.pdb	97.80	-
77	rigidbody_37.pdb	98.82	2
78	rigidbody_136.pdb	99.12	-
79	rigidbody_16.pdb	99.32	-
80	rigidbody_109.pdb	99.82	-
81	rigidbody_46.pdb	99.86	2
82	rigidbody_75.pdb	100.41	-
83	rigidbody_81.pdb	100.58	-
84	rigidbody_191.pdb	100.66	2
85	rigidbody_71.pdb	100.83	-
86	rigidbody_5.pdb	101.28	2
87	rigidbody_168.pdb	101.42	-
88	rigidbody_80.pdb	101.57	-
89	rigidbody_41.pdb	102.44	-
90	rigidbody_56.pdb	102.67	-
91	rigidbody_156.pdb	102.78	-
92	rigidbody_125.pdb	102.96	-
93	rigidbody_93.pdb	103.17	2
94	rigidbody_29.pdb	103.36	2
95	rigidbody_8.pdb	103.41	-
96	rigidbody_18.pdb	103.47	-
97	rigidbody_171.pdb	103.59	-
98	rigidbody_86.pdb	105.38	-
99	rigidbody_200.pdb	106.10	-
100	rigidbody_173.pdb	106.62	-
101	rigidbody_33.pdb	106.82	-
102	rigidbody_24.pdb	106.93	-
103	rigidbody_142.pdb	107.50	-
104	rigidbody_183.pdb	107.75	-
105	rigidbody_128.pdb	107.76	-
106	rigidbody_190.pdb	108.22	-
107	rigidbody_1.pdb	108.34	-
108	rigidbody_48.pdb	108.62	-
109	rigidbody_67.pdb	108.82	-
110	rigidbody_194.pdb	108.93	-
111	rigidbody_12.pdb	109.35	-
112	rigidbody_105.pdb	109.51	-
113	rigidbody_60.pdb	109.74	-
114	rigidbody_133.pdb	109.97	-
115	rigidbody_49.pdb	110.08	-
116	rigidbody_84.pdb	110.17	-
117	rigidbody_150.pdb	110.74	-
118	rigidbody_180.pdb	111.10	-
119	rigidbody_61.pdb	111.38	-
120	rigidbody_174.pdb	112.02	2
121	rigidbody_114.pdb	112.72	-
122	rigidbody_2.pdb	113.13	-
123	rigidbody_95.pdb	114.67	-
124	rigidbody_175.pdb	115.05	-
125	rigidbody_85.pdb	115.95	-
126	rigidbody_197.pdb	116.71	-
127	rigidbody_169.pdb	116.88	-
128	rigidbody_165.pdb	117.15	-
129	rigidbody_25.pdb	117.16	-
130	rigidbody_147.pdb	117.29	-
131	rigidbody_99.pdb	117.34	-
132	rigidbody_116.pdb	117.47	-
133	rigidbody_110.pdb	117.71	2
134	rigidbody_178.pdb	117.88	-
135	rigidbody_193.pdb	118.68	-
136	rigidbody_21.pdb	119.17	-
137	rigidbody_90.pdb	119.30	-
138	rigidbody_55.pdb	119.51	-
139	rigidbody_20.pdb	119.66	2
140	rigidbody_42.pdb	119.89	-
141	rigidbody_4.pdb	119.95	-
142	rigidbody_83.pdb	120.21	-
143	rigidbody_159.pdb	120.38	-
144	rigidbody_36.pdb	120.64	-
145	rigidbody_122.pdb	121.26	-
146	rigidbody_103.pdb	121.41	-
147	rigidbody_154.pdb	121.75	-
148	rigidbody_59.pdb	121.80	-
149	rigidbody_32.pdb	121.81	-
150	rigidbody_72.pdb	122.07	-
151	rigidbody_112.pdb	122.07	-
152	rigidbody_152.pdb	122.81	-
153	rigidbody_73.pdb	122.94	-
154	rigidbody_131.pdb	123.06	-
155	rigidbody_7.pdb	123.10	-
156	rigidbody_34.pdb	123.43	-
157	rigidbody_117.pdb	123.69	-
158	rigidbody_58.pdb	124.34	-
159	rigidbody_77.pdb	124.77	-
160	rigidbody_44.pdb	125.42	-
161	rigidbody_100.pdb	125.78	-
162	rigidbody_17.pdb	127.16	-
163	rigidbody_82.pdb	127.82	-
164	rigidbody_143.pdb	130.15	-
165	rigidbody_89.pdb	130.82	-
166	rigidbody_74.pdb	131.01	-
167	rigidbody_192.pdb	131.15	-
168	rigidbody_126.pdb	131.19	-
169	rigidbody_163.pdb	131.33	-
170	rigidbody_138.pdb	132.13	-
171	rigidbody_189.pdb	132.43	-
172	rigidbody_186.pdb	132.90	-
173	rigidbody_162.pdb	135.33	-
174	rigidbody_182.pdb	136.14	-
175	rigidbody_92.pdb	136.84	-
176	rigidbody_52.pdb	137.44	-
177	rigidbody_153.pdb	139.13	-
178	rigidbody_39.pdb	141.89	-
179	rigidbody_50.pdb	142.02	-
180	rigidbody_123.pdb	142.37	-
181	rigidbody_187.pdb	142.38	-
182	rigidbody_140.pdb	143.80	-
183	rigidbody_27.pdb	144.08	-
184	rigidbody_78.pdb	144.64	-
185	rigidbody_132.pdb	144.90	-
186	rigidbody_135.pdb	144.95	-
187	rigidbody_14.pdb	145.99	-
188	rigidbody_108.pdb	147.26	-
189	rigidbody_10.pdb	147.70	-
190	rigidbody_121.pdb	148.48	-
191	rigidbody_149.pdb	148.91	-
192	rigidbody_179.pdb	150.16	-
193	rigidbody_199.pdb	151.01	-
194	rigidbody_38.pdb	152.25	-
195	rigidbody_146.pdb	154.17	-
196	rigidbody_113.pdb	154.72	-
197	rigidbody_6.pdb	156.81	-
198	rigidbody_145.pdb	167.58	-
199	rigidbody_11.pdb	171.34	-
200	rigidbody_155.pdb	181.56	-

