rank	model_name	score	cluster_id
88	rigidbody_173.pdb	117.67	-
89	rigidbody_28.pdb	117.93	-
90	rigidbody_176.pdb	118.27	-
91	rigidbody_6.pdb	118.38	-
92	rigidbody_84.pdb	118.48	-
93	rigidbody_140.pdb	118.77	3
94	rigidbody_122.pdb	118.77	-
95	rigidbody_180.pdb	119.24	-
96	rigidbody_194.pdb	119.60	-
97	rigidbody_186.pdb	119.62	-
98	rigidbody_71.pdb	119.93	-
99	rigidbody_36.pdb	120.07	3
100	rigidbody_156.pdb	120.08	3
101	rigidbody_196.pdb	120.47	1
102	rigidbody_19.pdb	120.64	-
103	rigidbody_161.pdb	121.28	-
104	rigidbody_65.pdb	121.36	-
105	rigidbody_193.pdb	121.41	-
106	rigidbody_72.pdb	121.74	-
107	rigidbody_16.pdb	121.90	2
108	rigidbody_43.pdb	121.92	-
109	rigidbody_155.pdb	122.41	-
110	rigidbody_56.pdb	123.19	-
111	rigidbody_99.pdb	123.26	-
112	rigidbody_103.pdb	123.40	2
113	rigidbody_27.pdb	123.70	-
114	rigidbody_115.pdb	125.17	-
115	rigidbody_57.pdb	125.46	2
116	rigidbody_24.pdb	125.49	-
117	rigidbody_165.pdb	125.70	-
118	rigidbody_174.pdb	126.66	-
119	rigidbody_67.pdb	126.94	-
120	rigidbody_153.pdb	127.22	-
121	rigidbody_30.pdb	127.30	-
122	rigidbody_91.pdb	128.39	-
123	rigidbody_102.pdb	128.48	2
124	rigidbody_159.pdb	129.04	-
125	rigidbody_40.pdb	129.23	2
126	rigidbody_41.pdb	129.53	-
127	rigidbody_12.pdb	129.82	4
128	rigidbody_42.pdb	129.90	-
129	rigidbody_133.pdb	130.37	-
130	rigidbody_105.pdb	130.76	-
131	rigidbody_59.pdb	130.76	-
132	rigidbody_100.pdb	130.97	-
133	rigidbody_195.pdb	131.35	-
134	rigidbody_157.pdb	131.50	2
135	rigidbody_2.pdb	131.59	-
136	rigidbody_177.pdb	131.89	-
137	rigidbody_143.pdb	132.00	-
138	rigidbody_96.pdb	132.53	-
139	rigidbody_54.pdb	132.68	-
140	rigidbody_37.pdb	132.70	-
141	rigidbody_77.pdb	132.85	-
142	rigidbody_151.pdb	133.44	-
143	rigidbody_131.pdb	133.82	3
144	rigidbody_76.pdb	134.69	-
145	rigidbody_3.pdb	135.01	-
146	rigidbody_184.pdb	136.11	-
147	rigidbody_20.pdb	136.41	-
148	rigidbody_78.pdb	136.44	-
149	rigidbody_162.pdb	136.79	-
150	rigidbody_53.pdb	138.09	2
151	rigidbody_32.pdb	138.24	-
152	rigidbody_50.pdb	138.28	-
153	rigidbody_141.pdb	138.53	4
154	rigidbody_172.pdb	138.90	-
155	rigidbody_158.pdb	139.43	-
156	rigidbody_82.pdb	140.53	-
157	rigidbody_123.pdb	140.56	-
158	rigidbody_121.pdb	142.71	-
159	rigidbody_192.pdb	142.74	2
160	rigidbody_79.pdb	143.73	1
161	rigidbody_149.pdb	143.89	-
162	rigidbody_93.pdb	144.35	-
163	rigidbody_118.pdb	144.43	-
164	rigidbody_126.pdb	144.65	-
165	rigidbody_58.pdb	144.79	-
166	rigidbody_55.pdb	146.12	-
167	rigidbody_190.pdb	146.61	-
168	rigidbody_197.pdb	147.37	-
169	rigidbody_81.pdb	147.40	4
170	rigidbody_44.pdb	148.01	-
171	rigidbody_69.pdb	148.10	2
172	rigidbody_70.pdb	148.11	4
173	rigidbody_86.pdb	148.69	4
174	rigidbody_147.pdb	148.98	1
175	rigidbody_73.pdb	149.69	4
176	rigidbody_108.pdb	150.69	-
177	rigidbody_185.pdb	151.24	4
178	rigidbody_52.pdb	151.35	1
179	rigidbody_191.pdb	151.73	1
180	rigidbody_98.pdb	152.46	-
181	rigidbody_39.pdb	152.55	-
182	rigidbody_167.pdb	153.68	4
183	rigidbody_130.pdb	153.82	2
184	rigidbody_87.pdb	155.08	4
185	rigidbody_110.pdb	155.42	-
186	rigidbody_109.pdb	157.17	-
187	rigidbody_187.pdb	158.40	-
188	rigidbody_46.pdb	158.73	-
189	rigidbody_10.pdb	159.71	1
190	rigidbody_142.pdb	164.41	1
191	rigidbody_23.pdb	166.21	-
192	rigidbody_199.pdb	168.09	1
193	rigidbody_117.pdb	169.10	-
194	rigidbody_135.pdb	170.81	1
195	rigidbody_45.pdb	171.39	-
196	rigidbody_114.pdb	172.46	1
197	rigidbody_38.pdb	173.73	-
198	rigidbody_132.pdb	176.48	4
199	rigidbody_146.pdb	187.18	1
200	rigidbody_14.pdb	187.39	1

