rank	model_name	score	cluster_id
141	rigidbody_72.pdb	107.70	1
142	rigidbody_115.pdb	107.90	-
143	rigidbody_56.pdb	108.44	-
144	rigidbody_81.pdb	108.77	-
145	rigidbody_36.pdb	109.51	-
146	rigidbody_171.pdb	109.53	-
147	rigidbody_163.pdb	110.22	-
148	rigidbody_54.pdb	110.24	2
149	rigidbody_170.pdb	110.88	-
150	rigidbody_122.pdb	110.99	-
151	rigidbody_158.pdb	111.23	-
152	rigidbody_69.pdb	111.67	-
153	rigidbody_126.pdb	111.79	-
154	rigidbody_58.pdb	111.93	-
155	rigidbody_86.pdb	111.98	-
156	rigidbody_133.pdb	112.25	1
157	rigidbody_12.pdb	112.26	-
158	rigidbody_140.pdb	112.54	-
159	rigidbody_135.pdb	112.63	-
160	rigidbody_55.pdb	112.64	-
161	rigidbody_78.pdb	112.93	-
162	rigidbody_117.pdb	113.67	-
163	rigidbody_70.pdb	114.00	-
164	rigidbody_191.pdb	114.24	-
165	rigidbody_18.pdb	114.27	-
166	rigidbody_74.pdb	114.47	-
167	rigidbody_76.pdb	114.51	-
168	rigidbody_155.pdb	115.14	-
169	rigidbody_10.pdb	115.82	-
170	rigidbody_181.pdb	116.86	-
171	rigidbody_45.pdb	117.14	-
172	rigidbody_11.pdb	117.23	-
173	rigidbody_53.pdb	118.14	-
174	rigidbody_1.pdb	119.02	-
175	rigidbody_23.pdb	119.34	-
176	rigidbody_15.pdb	119.35	-
177	rigidbody_14.pdb	119.58	-
178	rigidbody_187.pdb	119.91	1
179	rigidbody_21.pdb	120.39	-
180	rigidbody_38.pdb	120.49	-
181	rigidbody_84.pdb	120.52	-
182	rigidbody_125.pdb	121.00	-
183	rigidbody_169.pdb	121.08	1
184	rigidbody_59.pdb	121.57	1
185	rigidbody_116.pdb	122.18	-
186	rigidbody_114.pdb	122.64	-
187	rigidbody_149.pdb	122.78	-
188	rigidbody_146.pdb	123.11	-
189	rigidbody_174.pdb	123.20	-
190	rigidbody_131.pdb	123.21	-
191	rigidbody_138.pdb	125.18	-
192	rigidbody_189.pdb	128.95	-
193	rigidbody_100.pdb	132.32	-
194	rigidbody_20.pdb	134.25	-
195	rigidbody_50.pdb	136.46	-
196	rigidbody_6.pdb	136.99	-
197	rigidbody_42.pdb	148.47	-
198	rigidbody_98.pdb	159.25	-
199	rigidbody_130.pdb	163.78	-
200	rigidbody_39.pdb	179.46	-

