rank	model_name	score	cluster_id
113	rigidbody_40.pdb	117.06	1
114	rigidbody_4.pdb	117.12	1
115	rigidbody_75.pdb	117.35	-
116	rigidbody_151.pdb	117.82	1
117	rigidbody_132.pdb	118.63	1
118	rigidbody_128.pdb	119.19	-
119	rigidbody_69.pdb	119.37	-
120	rigidbody_136.pdb	119.48	1
121	rigidbody_143.pdb	119.62	-
122	rigidbody_67.pdb	119.71	1
123	rigidbody_141.pdb	119.86	1
124	rigidbody_72.pdb	119.88	2
125	rigidbody_7.pdb	120.06	-
126	rigidbody_153.pdb	120.19	1
127	rigidbody_154.pdb	120.47	-
128	rigidbody_172.pdb	121.03	-
129	rigidbody_193.pdb	121.05	-
130	rigidbody_82.pdb	121.08	-
131	rigidbody_196.pdb	121.45	1
132	rigidbody_20.pdb	122.88	-
133	rigidbody_114.pdb	122.96	1
134	rigidbody_187.pdb	123.17	1
135	rigidbody_150.pdb	124.62	1
136	rigidbody_195.pdb	125.05	-
137	rigidbody_156.pdb	125.23	1
138	rigidbody_113.pdb	125.39	-
139	rigidbody_118.pdb	125.92	-
140	rigidbody_131.pdb	125.94	-
141	rigidbody_21.pdb	126.52	-
142	rigidbody_190.pdb	126.53	1
143	rigidbody_44.pdb	126.63	1
144	rigidbody_181.pdb	127.93	1
145	rigidbody_189.pdb	128.47	-
146	rigidbody_110.pdb	129.12	-
147	rigidbody_194.pdb	129.26	-
148	rigidbody_59.pdb	129.61	-
149	rigidbody_18.pdb	130.20	1
150	rigidbody_121.pdb	130.46	-
151	rigidbody_87.pdb	130.87	-
152	rigidbody_55.pdb	130.89	-
153	rigidbody_139.pdb	131.12	-
154	rigidbody_74.pdb	131.27	1
155	rigidbody_34.pdb	131.55	-
156	rigidbody_38.pdb	131.67	-
157	rigidbody_73.pdb	132.25	-
158	rigidbody_115.pdb	132.33	1
159	rigidbody_149.pdb	132.41	1
160	rigidbody_60.pdb	132.53	1
161	rigidbody_179.pdb	132.82	1
162	rigidbody_27.pdb	132.88	-
163	rigidbody_100.pdb	133.24	-
164	rigidbody_180.pdb	133.33	1
165	rigidbody_184.pdb	133.62	-
166	rigidbody_142.pdb	134.07	-
167	rigidbody_105.pdb	134.14	1
168	rigidbody_140.pdb	134.17	-
169	rigidbody_191.pdb	134.41	2
170	rigidbody_52.pdb	134.49	1
171	rigidbody_78.pdb	134.57	-
172	rigidbody_29.pdb	134.90	-
173	rigidbody_11.pdb	137.15	-
174	rigidbody_17.pdb	137.94	-
175	rigidbody_192.pdb	138.46	1
176	rigidbody_130.pdb	139.34	1
177	rigidbody_112.pdb	140.64	-
178	rigidbody_183.pdb	140.78	1
179	rigidbody_188.pdb	140.81	-
180	rigidbody_199.pdb	141.61	-
181	rigidbody_145.pdb	143.58	1
182	rigidbody_126.pdb	143.88	-
183	rigidbody_54.pdb	144.05	1
184	rigidbody_174.pdb	144.74	-
185	rigidbody_162.pdb	145.07	-
186	rigidbody_98.pdb	146.43	-
187	rigidbody_45.pdb	146.78	-
188	rigidbody_15.pdb	147.06	-
189	rigidbody_123.pdb	148.70	-
190	rigidbody_165.pdb	148.86	-
191	rigidbody_39.pdb	149.14	-
192	rigidbody_41.pdb	149.52	-
193	rigidbody_158.pdb	149.62	-
194	rigidbody_155.pdb	151.06	-
195	rigidbody_117.pdb	151.21	-
196	rigidbody_135.pdb	152.72	-
197	rigidbody_14.pdb	153.57	1
198	rigidbody_146.pdb	154.86	2
199	rigidbody_116.pdb	160.46	-
200	rigidbody_108.pdb	166.59	1

