rank	model_name	score	cluster_id
82	rigidbody_116.pdb	101.21	-
83	rigidbody_181.pdb	101.22	-
84	rigidbody_109.pdb	101.39	1
85	rigidbody_26.pdb	101.72	-
86	rigidbody_141.pdb	101.86	-
87	rigidbody_82.pdb	102.88	-
88	rigidbody_169.pdb	102.92	-
89	rigidbody_160.pdb	102.97	1
90	rigidbody_175.pdb	103.08	-
91	rigidbody_138.pdb	103.53	3
92	rigidbody_31.pdb	103.66	1
93	rigidbody_148.pdb	103.84	-
94	rigidbody_9.pdb	105.12	-
95	rigidbody_64.pdb	105.18	-
96	rigidbody_80.pdb	105.61	-
97	rigidbody_165.pdb	105.74	1
98	rigidbody_197.pdb	106.16	-
99	rigidbody_90.pdb	106.39	1
100	rigidbody_176.pdb	106.54	3
101	rigidbody_96.pdb	106.69	-
102	rigidbody_28.pdb	106.74	-
103	rigidbody_128.pdb	107.25	-
104	rigidbody_41.pdb	108.52	1
105	rigidbody_59.pdb	108.52	2
106	rigidbody_114.pdb	109.02	-
107	rigidbody_79.pdb	109.03	-
108	rigidbody_193.pdb	109.65	1
109	rigidbody_92.pdb	109.84	-
110	rigidbody_37.pdb	109.84	-
111	rigidbody_189.pdb	110.84	-
112	rigidbody_194.pdb	110.86	-
113	rigidbody_53.pdb	111.08	2
114	rigidbody_152.pdb	111.15	-
115	rigidbody_11.pdb	111.19	-
116	rigidbody_108.pdb	111.38	-
117	rigidbody_101.pdb	111.42	3
118	rigidbody_123.pdb	111.53	-
119	rigidbody_132.pdb	111.64	1
120	rigidbody_68.pdb	111.78	3
121	rigidbody_25.pdb	112.39	-
122	rigidbody_2.pdb	112.60	-
123	rigidbody_10.pdb	113.31	-
124	rigidbody_126.pdb	113.46	-
125	rigidbody_77.pdb	113.53	-
126	rigidbody_131.pdb	113.58	-
127	rigidbody_16.pdb	113.72	-
128	rigidbody_100.pdb	113.73	3
129	rigidbody_36.pdb	114.90	-
130	rigidbody_190.pdb	115.48	3
131	rigidbody_15.pdb	115.84	1
132	rigidbody_94.pdb	115.91	2
133	rigidbody_7.pdb	116.37	-
134	rigidbody_121.pdb	116.86	-
135	rigidbody_12.pdb	116.97	2
136	rigidbody_147.pdb	117.03	-
137	rigidbody_63.pdb	117.11	-
138	rigidbody_168.pdb	117.35	-
139	rigidbody_187.pdb	117.40	-
140	rigidbody_35.pdb	117.42	-
141	rigidbody_118.pdb	117.50	-
142	rigidbody_89.pdb	117.60	-
143	rigidbody_4.pdb	117.80	1
144	rigidbody_70.pdb	117.95	-
145	rigidbody_143.pdb	118.28	-
146	rigidbody_161.pdb	119.29	-
147	rigidbody_167.pdb	119.38	2
148	rigidbody_45.pdb	119.48	-
149	rigidbody_88.pdb	119.49	-
150	rigidbody_85.pdb	119.95	3
151	rigidbody_81.pdb	120.31	-
152	rigidbody_191.pdb	121.02	3
153	rigidbody_110.pdb	121.32	2
154	rigidbody_156.pdb	121.56	1
155	rigidbody_93.pdb	121.64	-
156	rigidbody_103.pdb	121.75	-
157	rigidbody_24.pdb	121.80	-
158	rigidbody_122.pdb	121.88	-
159	rigidbody_142.pdb	122.12	-
160	rigidbody_133.pdb	122.20	2
161	rigidbody_98.pdb	122.31	-
162	rigidbody_29.pdb	123.29	1
163	rigidbody_180.pdb	124.00	3
164	rigidbody_174.pdb	124.00	-
165	rigidbody_150.pdb	124.06	-
166	rigidbody_149.pdb	124.19	-
167	rigidbody_39.pdb	124.36	-
168	rigidbody_140.pdb	125.70	-
169	rigidbody_135.pdb	125.74	1
170	rigidbody_72.pdb	126.38	2
171	rigidbody_21.pdb	126.86	-
172	rigidbody_20.pdb	127.45	-
173	rigidbody_23.pdb	128.33	-
174	rigidbody_55.pdb	128.42	-
175	rigidbody_44.pdb	129.14	-
176	rigidbody_186.pdb	129.39	1
177	rigidbody_50.pdb	130.31	1
178	rigidbody_188.pdb	130.89	-
179	rigidbody_14.pdb	131.71	2
180	rigidbody_32.pdb	131.73	-
181	rigidbody_18.pdb	132.01	-
182	rigidbody_199.pdb	132.11	-
183	rigidbody_162.pdb	132.14	-
184	rigidbody_78.pdb	132.35	2
185	rigidbody_170.pdb	132.40	-
186	rigidbody_38.pdb	132.42	-
187	rigidbody_115.pdb	133.64	-
188	rigidbody_27.pdb	134.10	-
189	rigidbody_130.pdb	135.76	2
190	rigidbody_73.pdb	137.69	2
191	rigidbody_58.pdb	137.89	-
192	rigidbody_183.pdb	139.40	-
193	rigidbody_139.pdb	141.04	-
194	rigidbody_117.pdb	141.45	-
195	rigidbody_158.pdb	144.53	-
196	rigidbody_67.pdb	144.89	-
197	rigidbody_155.pdb	150.19	1
198	rigidbody_179.pdb	151.63	-
199	rigidbody_52.pdb	156.01	-
200	rigidbody_146.pdb	176.44	-

