rank	model_name	score	cluster_id
154	rigidbody_107.pdb	114.25	-
155	rigidbody_4.pdb	114.59	-
156	rigidbody_194.pdb	114.73	5
157	rigidbody_6.pdb	114.98	-
158	rigidbody_193.pdb	115.08	5
159	rigidbody_93.pdb	115.12	-
160	rigidbody_146.pdb	115.47	-
161	rigidbody_80.pdb	116.27	-
162	rigidbody_28.pdb	116.37	1
163	rigidbody_44.pdb	116.97	3
164	rigidbody_75.pdb	117.56	3
165	rigidbody_192.pdb	117.57	-
166	rigidbody_125.pdb	117.63	1
167	rigidbody_195.pdb	118.11	5
168	rigidbody_162.pdb	118.20	-
169	rigidbody_79.pdb	119.73	1
170	rigidbody_88.pdb	120.09	1
171	rigidbody_140.pdb	120.21	5
172	rigidbody_163.pdb	120.93	3
173	rigidbody_21.pdb	121.17	5
174	rigidbody_179.pdb	122.38	5
175	rigidbody_191.pdb	123.39	-
176	rigidbody_148.pdb	125.37	1
177	rigidbody_173.pdb	127.54	-
178	rigidbody_82.pdb	127.72	-
179	rigidbody_60.pdb	127.85	3
180	rigidbody_184.pdb	127.91	-
181	rigidbody_108.pdb	128.51	-
182	rigidbody_100.pdb	129.13	-
183	rigidbody_86.pdb	129.29	-
184	rigidbody_145.pdb	129.62	-
185	rigidbody_7.pdb	130.21	1
186	rigidbody_105.pdb	130.44	-
187	rigidbody_70.pdb	130.95	3
188	rigidbody_83.pdb	131.49	1
189	rigidbody_32.pdb	131.64	-
190	rigidbody_38.pdb	132.19	-
191	rigidbody_189.pdb	134.64	-
192	rigidbody_121.pdb	137.07	3
193	rigidbody_142.pdb	140.45	-
194	rigidbody_174.pdb	142.62	1
195	rigidbody_98.pdb	144.06	1
196	rigidbody_158.pdb	145.56	1
197	rigidbody_118.pdb	150.81	1
198	rigidbody_180.pdb	156.16	-
199	rigidbody_36.pdb	156.42	-
200	rigidbody_131.pdb	174.08	-

